participant_id,mode,timestamp,attention_score,action,low_streak
P001,baseline,79.31,0.8,Baseline,0
P001,baseline,79.47,0.73,Baseline,0
P001,baseline,79.96,0.88,Baseline,0
P001,baseline,80.12,0.8,Baseline,0
P001,baseline,80.28,0.86,Baseline,0
P001,baseline,80.44,0.84,Baseline,0
P001,baseline,80.59,0.83,Baseline,0
P001,baseline,80.76,0.82,Baseline,0
P001,baseline,80.91,0.8,Baseline,0
P001,baseline,81.06,0.84,Baseline,0
P001,baseline,81.23,0.8,Baseline,0
P001,baseline,81.39,0.83,Baseline,0
P001,baseline,81.55,0.83,Baseline,0
P001,baseline,81.7,0.79,Baseline,0
P001,baseline,81.86,0.84,Baseline,0
P001,baseline,82.01,0.85,Baseline,0
P001,baseline,82.17,0.8,Baseline,0
P001,baseline,82.33,0.82,Baseline,0
P001,baseline,82.49,0.73,Baseline,0
P001,baseline,82.65,0.79,Baseline,0
P001,baseline,82.81,0.84,Baseline,0
P001,baseline,82.97,0.75,Baseline,0
P001,baseline,83.14,0.83,Baseline,0
P001,baseline,83.29,0.78,Baseline,0
P001,baseline,83.45,0.84,Baseline,0
P001,baseline,83.6,0.84,Baseline,0
P001,baseline,83.76,0.84,Baseline,0
P001,baseline,83.93,0.83,Baseline,0
P001,baseline,84.11,0.86,Baseline,0
P001,baseline,84.29,0.87,Baseline,0
P001,baseline,84.45,0.87,Baseline,0
P001,baseline,84.64,0.85,Baseline,0
P001,baseline,84.8,0.79,Baseline,0
P001,baseline,84.98,0.87,Baseline,0
P001,baseline,85.18,0.85,Baseline,0
P001,baseline,85.36,0.86,Baseline,0
P001,baseline,85.53,0.86,Baseline,0
P001,baseline,85.7,0.87,Baseline,0
P001,baseline,85.87,0.85,Baseline,0
P001,baseline,86.05,0.86,Baseline,0
P001,baseline,86.22,0.89,Baseline,0
P001,baseline,86.39,0.87,Baseline,0
P001,baseline,86.56,0.85,Baseline,0
P001,baseline,86.73,0.86,Baseline,0
