participant_id,mode,timestamp,attention_score,action,low_streak
P001,adaptive,106.96,0.87,Continue,0
P001,adaptive,107.13,0.87,Continue,0
P001,adaptive,107.29,0.85,Continue,0
P001,adaptive,107.46,0.88,Continue,0
P001,adaptive,107.61,0.87,Continue,0
P001,adaptive,107.77,0.85,Continue,0
P001,adaptive,107.94,0.83,Continue,0
P001,adaptive,108.1,0.86,Continue,0
P001,adaptive,108.27,0.83,Continue,0
P001,adaptive,108.43,0.86,Continue,0
P001,adaptive,108.59,0.88,Continue,0
P001,adaptive,108.74,0.88,Continue,0
P001,adaptive,108.9,0.85,Continue,0
P001,adaptive,109.06,0.85,Continue,0
P001,adaptive,109.22,0.83,Continue,0
P001,adaptive,109.4,0.84,Continue,0
P001,adaptive,109.56,0.85,Continue,0
P001,adaptive,109.73,0.86,Continue,0
P001,adaptive,109.89,0.87,Continue,0
P001,adaptive,110.06,0.84,Continue,0
P001,adaptive,110.23,0.84,Continue,0
P001,adaptive,110.38,0.83,Continue,0
P001,adaptive,110.54,0.86,Continue,0
P001,adaptive,110.71,0.88,Continue,0
P001,adaptive,110.87,0.88,Continue,0
P001,adaptive,111.02,0.87,Continue,0
P001,adaptive,111.2,0.87,Continue,0
P001,adaptive,111.35,0.84,Continue,0
P001,adaptive,111.52,0.87,Continue,0
P001,adaptive,111.7,0.86,Continue,0
P001,adaptive,111.87,0.87,Continue,0
P001,adaptive,112.04,0.83,Continue,0
P001,adaptive,112.21,0.81,Continue,0
P001,adaptive,112.37,0.85,Continue,0
P001,adaptive,112.53,0.84,Continue,0
P001,adaptive,112.68,0.87,Continue,0
P001,adaptive,112.85,0.87,Continue,0
P001,adaptive,113.03,0.83,Continue,0
P001,adaptive,113.18,0.86,Continue,0
P001,adaptive,113.35,0.84,Continue,0
P001,adaptive,113.51,0.88,Continue,0
P001,adaptive,113.66,0.89,Continue,0
P001,adaptive,113.82,0.91,Continue,0
P001,adaptive,113.98,0.85,Continue,0
P001,adaptive,114.15,0.86,Continue,0
P001,adaptive,114.32,0.88,Continue,0
P001,adaptive,114.48,0.78,Continue,0
P001,adaptive,114.64,0.75,Continue,0
P001,adaptive,114.8,0.83,Continue,0
P001,adaptive,114.96,0.89,Continue,0
P001,adaptive,115.11,0.92,Continue,0
P001,adaptive,115.27,0.85,Continue,0
P001,adaptive,115.43,0.82,Continue,0
P001,adaptive,115.59,0.81,Continue,0
P001,adaptive,115.76,0.78,Continue,0
P001,adaptive,115.93,0.65,Slow Down,0
P001,adaptive,116.08,0.62,Slow Down,0
P001,adaptive,116.26,0.59,Slow Down,0
P001,adaptive,116.43,0.77,Continue,0
P001,adaptive,116.6,0.72,Continue,0
P001,adaptive,116.75,0.62,Slow Down,0
P001,adaptive,116.9,0.47,Slow Down,0
P001,adaptive,117.06,0.31999999999999995,Slow Down,1
P001,adaptive,117.21,0.16999999999999996,Add Break,2
P001,adaptive,117.37,0.019999999999999962,Add Break,3
P001,adaptive,117.54,0.0,Add Break,4
P001,adaptive,117.7,0.0,Add Break,5
P001,adaptive,117.85,0.0,Add Break,6
P001,adaptive,118.01,0.0,Add Break,7
P001,adaptive,118.16,0.0,Add Break,8
P001,adaptive,118.32,0.0,Add Break,9
P001,adaptive,118.47,0.0,Add Break,10
P001,adaptive,118.62,0.0,Add Break,11
P001,adaptive,118.77,0.0,Add Break,12
P001,adaptive,118.92,0.0,Add Break,13
P001,adaptive,119.07,0.0,Add Break,14
P001,adaptive,119.22,0.0,Add Break,15
P001,adaptive,119.37,0.0,Add Break,16
P001,adaptive,119.53,0.0,Add Break,17
P001,adaptive,119.68,0.0,Add Break,18
P001,adaptive,119.85,0.0,Add Break,19
P001,adaptive,120.0,0.82,Continue,18
