participant_id,mode,timestamp,attention_score,action,low_streak
P001,baseline,104.35,0.81,Baseline,0
P001,baseline,104.51,0.84,Baseline,0
P001,baseline,104.68,0.83,Baseline,0
P001,baseline,104.86,0.84,Baseline,0
P001,baseline,105.04,0.85,Baseline,0
P001,baseline,105.22,0.84,Baseline,0
P001,baseline,105.39,0.85,Baseline,0
P001,baseline,105.57,0.79,Baseline,0
P001,baseline,105.74,0.87,Baseline,0
P001,baseline,105.91,0.84,Baseline,0
P001,baseline,106.09,0.81,Baseline,0
P001,baseline,106.25,0.79,Baseline,0
P001,baseline,106.42,0.82,Baseline,0
P001,baseline,106.59,0.81,Baseline,0
P001,baseline,106.75,0.82,Baseline,0
P001,baseline,106.91,0.81,Baseline,0
P001,baseline,107.07,0.85,Baseline,0
P001,baseline,107.23,0.82,Baseline,0
P001,baseline,107.38,0.84,Baseline,0
P001,baseline,107.54,0.86,Baseline,0
P001,baseline,107.69,0.84,Baseline,0
P001,baseline,107.85,0.85,Baseline,0
P001,baseline,108.0,0.82,Baseline,0
P001,baseline,108.16,0.86,Baseline,0
P001,baseline,108.32,0.83,Baseline,0
P001,baseline,108.47,0.81,Baseline,0
P001,baseline,108.62,0.82,Baseline,0
P001,baseline,108.78,0.83,Baseline,0
P001,baseline,108.94,0.86,Baseline,0
P001,baseline,109.09,0.85,Baseline,0
P001,baseline,109.25,0.81,Baseline,0
P001,baseline,109.41,0.84,Baseline,0
P001,baseline,109.56,0.87,Baseline,0
P001,baseline,109.71,0.86,Baseline,0
P001,baseline,109.87,0.86,Baseline,0
P001,baseline,110.03,0.86,Baseline,0
P001,baseline,110.2,0.86,Baseline,0
P001,baseline,110.38,0.84,Baseline,0
P001,baseline,110.54,0.87,Baseline,0
P001,baseline,110.72,0.82,Baseline,0
P001,baseline,110.89,0.87,Baseline,0
P001,baseline,111.06,0.83,Baseline,0
P001,baseline,111.23,0.8,Baseline,0
P001,baseline,111.41,0.84,Baseline,0
P001,baseline,111.56,0.82,Baseline,0
P001,baseline,111.72,0.87,Baseline,0
P001,baseline,111.87,0.87,Baseline,0
P001,baseline,112.03,0.84,Baseline,0
P001,baseline,112.19,0.81,Baseline,0
P001,baseline,112.36,0.83,Baseline,0
P001,baseline,112.53,0.84,Baseline,0
P001,baseline,112.68,0.84,Baseline,0
P001,baseline,112.84,0.84,Baseline,0
P001,baseline,113.0,0.86,Baseline,0
P001,baseline,113.16,0.86,Baseline,0
P001,baseline,113.31,0.84,Baseline,0
P001,baseline,113.47,0.85,Baseline,0
P001,baseline,113.62,0.84,Baseline,0
P001,baseline,113.77,0.81,Baseline,0
P001,baseline,113.93,0.86,Baseline,0
P001,baseline,114.1,0.82,Baseline,0
P001,baseline,114.26,0.88,Baseline,0
P001,baseline,114.42,0.86,Baseline,0
P001,baseline,114.57,0.84,Baseline,0
P001,baseline,114.72,0.83,Baseline,0
P001,baseline,114.89,0.84,Baseline,0
P001,baseline,115.05,0.78,Baseline,0
P001,baseline,115.21,0.81,Baseline,0
P001,baseline,115.36,0.82,Baseline,0
P001,baseline,115.53,0.8,Baseline,0
P001,baseline,115.69,0.83,Baseline,0
P001,baseline,115.85,0.83,Baseline,0
P001,baseline,116.0,0.87,Baseline,0
P001,baseline,116.16,0.83,Baseline,0
P001,baseline,116.33,0.84,Baseline,0
P001,baseline,116.49,0.89,Baseline,0
P001,baseline,116.65,0.84,Baseline,0
P001,baseline,116.81,0.87,Baseline,0
P001,baseline,116.98,0.85,Baseline,0
P001,baseline,117.14,0.86,Baseline,0
P001,baseline,117.29,0.85,Baseline,0
P001,baseline,117.44,0.85,Baseline,0
P001,baseline,117.6,0.82,Baseline,0
P001,baseline,117.76,0.84,Baseline,0
P001,baseline,117.91,0.86,Baseline,0
P001,baseline,118.07,0.85,Baseline,0
P001,baseline,118.59,0.82,Baseline,0
P001,baseline,118.75,0.84,Baseline,0
P001,baseline,118.91,0.82,Baseline,0
P001,baseline,119.06,0.79,Baseline,0
P001,baseline,119.22,0.81,Baseline,0
P001,baseline,119.38,0.82,Baseline,0
P001,baseline,119.54,0.85,Baseline,0
P001,baseline,119.7,0.83,Baseline,0
P001,baseline,119.86,0.85,Baseline,0
