participant_id,mode,timestamp,attention_score,action,low_streak
Anmol,adaptive,81.88,0.9,Continue,0
Anmol,adaptive,82.04,0.88,Continue,0
Anmol,adaptive,82.21,0.9,Continue,0
Anmol,adaptive,82.36,0.9,Continue,0
Anmol,adaptive,82.52,0.88,Continue,0
Anmol,adaptive,82.68,0.86,Continue,0
Anmol,adaptive,82.84,0.83,Continue,0
Anmol,adaptive,83.0,0.88,Continue,0
Anmol,adaptive,83.16,0.87,Continue,0
Anmol,adaptive,83.31,0.86,Continue,0
Anmol,adaptive,83.46,0.89,Continue,0
Anmol,adaptive,83.62,0.87,Continue,0
Anmol,adaptive,83.78,0.89,Continue,0
Anmol,adaptive,83.94,0.92,Continue,0
Anmol,adaptive,84.11,0.89,Continue,0
Anmol,adaptive,84.26,0.89,Continue,0
Anmol,adaptive,84.42,0.88,Continue,0
Anmol,adaptive,84.57,0.93,Continue,0
Anmol,adaptive,84.73,0.89,Continue,0
Anmol,adaptive,84.89,0.87,Continue,0
Anmol,adaptive,85.05,0.75,Continue,0
Anmol,adaptive,85.21,0.84,Continue,0
Anmol,adaptive,85.39,0.91,Continue,0
Anmol,adaptive,85.56,0.85,Continue,0
Anmol,adaptive,85.73,0.92,Continue,0
Anmol,adaptive,85.89,0.91,Continue,0
Anmol,adaptive,86.04,0.86,Continue,0
Anmol,adaptive,86.21,0.94,Continue,0
Anmol,adaptive,86.37,0.86,Continue,0
Anmol,adaptive,86.52,0.89,Continue,0
Anmol,adaptive,86.68,0.79,Continue,0
Anmol,adaptive,86.84,0.86,Continue,0
Anmol,adaptive,86.99,0.81,Continue,0
Anmol,adaptive,87.19,0.8,Continue,0
Anmol,adaptive,87.35,0.89,Continue,0
Anmol,adaptive,87.51,0.95,Continue,0
Anmol,adaptive,87.67,0.88,Continue,0
Anmol,adaptive,87.83,0.73,Continue,0
Anmol,adaptive,87.98,0.72,Continue,0
Anmol,adaptive,88.14,0.7,Continue,0
Anmol,adaptive,88.3,0.75,Continue,0
Anmol,adaptive,88.47,0.86,Continue,0
Anmol,adaptive,88.63,0.8,Continue,0
Anmol,adaptive,88.78,0.81,Continue,0
Anmol,adaptive,88.95,0.81,Continue,0
Anmol,adaptive,89.11,0.81,Continue,0
Anmol,adaptive,89.31,0.88,Continue,0
Anmol,adaptive,89.47,0.87,Continue,0
Anmol,adaptive,89.62,0.81,Continue,0
Anmol,adaptive,89.78,0.85,Continue,0
Anmol,adaptive,89.94,0.85,Continue,0
Anmol,adaptive,90.1,0.87,Continue,0
Anmol,adaptive,90.26,0.84,Continue,0
Anmol,adaptive,90.41,0.89,Continue,0
Anmol,adaptive,90.57,0.81,Continue,0
Anmol,adaptive,91.06,0.85,Continue,0
Anmol,adaptive,91.23,0.87,Continue,0
Anmol,adaptive,91.38,0.85,Continue,0
Anmol,adaptive,91.55,0.88,Continue,0
Anmol,adaptive,91.71,0.75,Continue,0
Anmol,adaptive,91.88,0.72,Continue,0
Anmol,adaptive,92.05,0.6699999999999999,Continue,0
Anmol,adaptive,92.2,0.76,Continue,0
Anmol,adaptive,92.36,0.71,Continue,0
Anmol,adaptive,92.5,0.67,Continue,0
Anmol,adaptive,92.67,0.62,Slow Down,0
Anmol,adaptive,92.82,0.62,Slow Down,0
Anmol,adaptive,92.99,0.64,Continue,0
Anmol,adaptive,93.15,0.64,Continue,0
Anmol,adaptive,93.31,0.61,Slow Down,0
Anmol,adaptive,93.48,0.63,Continue,0
