participant_id,mode,timestamp,attention_score,action,low_streak
Anmol,baseline,47.4,0.87,Baseline,0
Anmol,baseline,47.56,0.89,Baseline,0
Anmol,baseline,47.72,0.88,Baseline,0
Anmol,baseline,47.87,0.83,Baseline,0
Anmol,baseline,48.03,0.84,Baseline,0
Anmol,baseline,48.19,0.8,Baseline,0
Anmol,baseline,48.35,0.84,Baseline,0
Anmol,baseline,48.5,0.81,Baseline,0
Anmol,baseline,48.66,0.85,Baseline,0
Anmol,baseline,48.81,0.86,Baseline,0
Anmol,baseline,48.98,0.89,Baseline,0
Anmol,baseline,49.13,0.81,Baseline,0
Anmol,baseline,49.29,0.84,Baseline,0
Anmol,baseline,49.74,0.84,Baseline,0
Anmol,baseline,49.9,0.88,Baseline,0
Anmol,baseline,50.05,0.8,Baseline,0
Anmol,baseline,50.21,0.83,Baseline,0
Anmol,baseline,50.37,0.83,Baseline,0
Anmol,baseline,50.52,0.86,Baseline,0
Anmol,baseline,50.68,0.81,Baseline,0
Anmol,baseline,50.84,0.88,Baseline,0
Anmol,baseline,50.99,0.9,Baseline,0
Anmol,baseline,51.15,0.88,Baseline,0
Anmol,baseline,51.32,0.82,Baseline,0
Anmol,baseline,51.47,0.87,Baseline,0
Anmol,baseline,51.64,0.86,Baseline,0
Anmol,baseline,51.8,0.86,Baseline,0
Anmol,baseline,51.95,0.86,Baseline,0
Anmol,baseline,52.11,0.86,Baseline,0
Anmol,baseline,52.27,0.91,Baseline,0
Anmol,baseline,52.41,0.88,Baseline,0
Anmol,baseline,52.57,0.9,Baseline,0
Anmol,baseline,52.74,0.87,Baseline,0
Anmol,baseline,52.9,0.84,Baseline,0
Anmol,baseline,53.06,0.84,Baseline,0
Anmol,baseline,53.22,0.84,Baseline,0
Anmol,baseline,53.38,0.85,Baseline,0
Anmol,baseline,53.55,0.89,Baseline,0
Anmol,baseline,53.72,0.85,Baseline,0
Anmol,baseline,53.88,0.87,Baseline,0
Anmol,baseline,54.04,0.85,Baseline,0
Anmol,baseline,54.19,0.83,Baseline,0
Anmol,baseline,54.35,0.8,Baseline,0
Anmol,baseline,54.51,0.8,Baseline,0
Anmol,baseline,54.66,0.81,Baseline,0
Anmol,baseline,54.82,0.81,Baseline,0
Anmol,baseline,54.98,0.85,Baseline,0
Anmol,baseline,55.13,0.83,Baseline,0
Anmol,baseline,55.29,0.84,Baseline,0
Anmol,baseline,55.44,0.85,Baseline,0
Anmol,baseline,55.6,0.83,Baseline,0
Anmol,baseline,55.77,0.85,Baseline,0
Anmol,baseline,55.93,0.81,Baseline,0
Anmol,baseline,56.08,0.8,Baseline,0
Anmol,baseline,56.24,0.85,Baseline,0
Anmol,baseline,56.39,0.85,Baseline,0
Anmol,baseline,56.55,0.83,Baseline,0
Anmol,baseline,56.71,0.83,Baseline,0
Anmol,baseline,56.87,0.78,Baseline,0
Anmol,baseline,57.02,0.82,Baseline,0
Anmol,baseline,57.19,0.86,Baseline,0
Anmol,baseline,57.34,0.81,Baseline,0
Anmol,baseline,57.5,0.86,Baseline,0
Anmol,baseline,57.66,0.83,Baseline,0
Anmol,baseline,57.81,0.84,Baseline,0
Anmol,baseline,57.97,0.79,Baseline,0
Anmol,baseline,58.12,0.87,Baseline,0
Anmol,baseline,58.28,0.83,Baseline,0
Anmol,baseline,58.43,0.81,Baseline,0
Anmol,baseline,58.6,0.9,Baseline,0
Anmol,baseline,58.75,0.87,Baseline,0
Anmol,baseline,58.91,0.84,Baseline,0
Anmol,baseline,59.06,0.89,Baseline,0
Anmol,baseline,59.22,0.91,Baseline,0
Anmol,baseline,59.38,0.85,Baseline,0
Anmol,baseline,59.52,0.89,Baseline,0
Anmol,baseline,59.68,0.81,Baseline,0
Anmol,baseline,59.84,0.83,Baseline,0
Anmol,baseline,59.99,0.88,Baseline,0
Anmol,baseline,60.15,0.89,Baseline,0
Anmol,baseline,60.31,0.65,Baseline,0
Anmol,baseline,60.46,0.78,Baseline,0
Anmol,baseline,60.62,0.73,Baseline,0
Anmol,baseline,60.78,0.67,Baseline,0
Anmol,baseline,60.95,0.63,Baseline,0
Anmol,baseline,61.1,0.58,Baseline,0
Anmol,baseline,61.25,0.48,Baseline,0
Anmol,baseline,61.41,0.32999999999999996,Baseline,1
Anmol,baseline,61.55,0.17999999999999997,Baseline,2
Anmol,baseline,61.69,0.02999999999999997,Baseline,3
Anmol,baseline,61.84,0.0,Baseline,4
Anmol,baseline,62.0,0.0,Baseline,5
Anmol,baseline,62.15,0.0,Baseline,6
Anmol,baseline,62.31,0.0,Baseline,7
Anmol,baseline,62.46,0.0,Baseline,8
Anmol,baseline,62.62,0.0,Baseline,9
Anmol,baseline,62.76,0.0,Baseline,10
Anmol,baseline,62.92,0.0,Baseline,11
Anmol,baseline,63.08,0.0,Baseline,12
Anmol,baseline,63.23,0.0,Baseline,13
Anmol,baseline,63.39,0.0,Baseline,14
Anmol,baseline,63.54,0.0,Baseline,15
Anmol,baseline,63.69,0.0,Baseline,16
Anmol,baseline,63.84,0.0,Baseline,17
Anmol,baseline,64.0,0.0,Baseline,18
Anmol,baseline,64.15,0.0,Baseline,19
Anmol,baseline,64.31,0.0,Baseline,20
Anmol,baseline,64.46,0.0,Baseline,21
Anmol,baseline,64.63,0.0,Baseline,22
Anmol,baseline,64.77,0.0,Baseline,23
Anmol,baseline,64.93,0.0,Baseline,24
Anmol,baseline,65.08,0.0,Baseline,25
Anmol,baseline,65.23,0.0,Baseline,26
Anmol,baseline,65.39,0.0,Baseline,27
Anmol,baseline,65.53,0.0,Baseline,28
Anmol,baseline,65.69,0.0,Baseline,29
Anmol,baseline,65.84,0.0,Baseline,30
Anmol,baseline,66.0,0.0,Baseline,31
Anmol,baseline,66.15,0.0,Baseline,32
Anmol,baseline,66.31,0.0,Baseline,33
Anmol,baseline,66.46,0.0,Baseline,34
Anmol,baseline,66.62,0.0,Baseline,35
Anmol,baseline,66.76,0.0,Baseline,36
Anmol,baseline,66.92,0.0,Baseline,37
Anmol,baseline,67.07,0.0,Baseline,38
Anmol,baseline,67.23,0.0,Baseline,39
Anmol,baseline,67.38,0.0,Baseline,40
Anmol,baseline,67.54,0.0,Baseline,41
Anmol,baseline,67.7,0.0,Baseline,42
Anmol,baseline,67.85,0.0,Baseline,43
Anmol,baseline,68.01,0.0,Baseline,44
Anmol,baseline,68.16,0.0,Baseline,45
Anmol,baseline,68.31,0.0,Baseline,46
Anmol,baseline,68.47,0.0,Baseline,47
Anmol,baseline,68.63,0.0,Baseline,48
Anmol,baseline,68.79,0.0,Baseline,49
